City,dien_tich_m2,free_do_vs_ca_nhan,phong_tam,tien_ich_phong,ket_sat,toilet,working_table,khu_vuc_tiep_khach,TV,tu_lanh,dien_thoai,may_say_toc,lot_san,am_dun_nuoc,dich_vu_truyen_hinh,tu_quan_ao,view,cach_am,minibar,free_wifi,ghe_sofa,may_fax,bep_an,may_giat,ban_an,ui_quan_ao,giuong,balcony,executive_lounge,may_pha_tra_cf,may_say_quan_ao,connecting_room,chau_rua_vs_bidet,co_thang_may,ho_tro_xe_lan,may_vi_tinh,dieu_hoa,tien_ich_cho_tre_em,ho_boi,tien_ich_giai_tri,outdoor_area,phong_xong_hoi,be_suc,san_trong,price
TP.Ho Chi Minh,35,1,2,1,1,1,1,0,1,1,1,1,0,1,0,1,2,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1825000
TP.Ho Chi Minh,75,1,2,1,1,1,1,0,1,1,1,1,0,1,0,1,2,0,1,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,2275000
TP.Ho Chi Minh,25,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1273035
TP.Ho Chi Minh,32,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1273035
TP.Ho Chi Minh,32,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1669553
TP.Ho Chi Minh,32,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1544337
TP.Ho Chi Minh,32,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1544337
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1940855
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1544337
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1544337
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1940855
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2525199
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3046935
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3443454
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4027798
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3464323
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3860842
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4445186
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2045848
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2956021
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2051266
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2963850
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2222786
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3134402
TP.Ho Chi Minh,69,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3554870
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3554870
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4637896
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5147555
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,658980
TP.Ho Chi Minh,20,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,700980
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,781200
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,792456
TP.Ho Chi Minh,32,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,2,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,839580
TP.Ho Chi Minh,40,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1050000
TP.Ho Chi Minh,50,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1116780
TP.Ho Chi Minh,22,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,1,0,814000
TP.Ho Chi Minh,22,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,1,0,814000
TP.Ho Chi Minh,23,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,0,2,0,1,0,1,0,902000
TP.Ho Chi Minh,28,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,1,0,1540000
TP.Ho Chi Minh,40,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,1,0,2200000
TP.Ho Chi Minh,35,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,1,1,2090000
TP.Ho Chi Minh,46,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,0,2,0,1,0,1,0,1848000
TP.Ho Chi Minh,20,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,432000
TP.Ho Chi Minh,20,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,513000
TP.Ho Chi Minh,35,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,540000
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,604200
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,0,1,1,3,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,2,0,0,0,1,1,0,0,714000
TP.Ho Chi Minh,45,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,2,1,2,0,0,0,0,0,1899799
TP.Ho Chi Minh,51,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,3,1,2,0,0,0,0,0,2224600
TP.Ho Chi Minh,82,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,2,0,0,0,0,0,2305799
TP.Ho Chi Minh,20,1,2,1,0,1,1,0,1,0,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,528000
TP.Ho Chi Minh,22,1,2,1,0,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,573750
TP.Ho Chi Minh,22,1,2,1,0,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,619650
TP.Ho Chi Minh,25,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,729000
TP.Ho Chi Minh,25,1,2,1,0,1,1,0,1,0,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,776250
TP.Ho Chi Minh,20,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,129500
TP.Ho Chi Minh,20,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,280000
TP.Ho Chi Minh,27,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,490000
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,595000
TP.Ho Chi Minh,30,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,0,1,0,1,1,2,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,625600
TP.Ho Chi Minh,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736000
TP.Ho Chi Minh,57,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,0,1,0,1,1,2,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,734400
TP.Ho Chi Minh,66,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,0,1,0,1,1,2,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,864000
TP.Ho Chi Minh,84,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,0,1,0,1,1,2,0,0,1,0,1,1,1,1,0,3,0,0,0,0,0,0,0,928000
TP.Ho Chi Minh,84,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,0,1,0,1,1,2,0,0,1,0,1,1,1,1,0,3,0,0,0,0,0,0,0,1088000
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,2,0,2,0,0,0,0,0,3291750
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,2,0,2,0,0,0,0,0,3996300
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,0,0,3291750
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,2,0,2,0,0,0,0,0,3996300
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,2,0,2,0,0,0,0,0,4095630
TP.Ho Chi Minh,30,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,2,0,2,0,0,0,0,0,4800180
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,2,0,2,0,0,0,0,0,5872020
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,2,0,2,0,0,0,0,0,6675900
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,2,0,2,0,0,0,0,0,8283660
TP.Ho Chi Minh,38,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,3257100
TP.Ho Chi Minh,38,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,4071375
TP.Ho Chi Minh,38,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,4098518
TP.Ho Chi Minh,66,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,0,0,0,0,1,2,0,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,4885650
TP.Ho Chi Minh,66,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,0,0,0,0,1,2,0,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,7328475
TP.Ho Chi Minh,25,1,2,0,1,1,1,0,1,0,1,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1142550
TP.Ho Chi Minh,28,1,2,0,1,1,1,0,1,0,1,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1297888
TP.Ho Chi Minh,30,1,2,0,1,1,1,0,1,1,1,1,3,1,1,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1325416
TP.Ho Chi Minh,33,1,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1854746
TP.Ho Chi Minh,35,1,2,1,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4071394
TP.Ho Chi Minh,45,1,2,1,1,1,1,1,1,0,1,1,0,0,1,0,4,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1759631
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1995746
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4380907
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1900711
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2657411
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5833341
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2562503
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2847226
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5219914
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,3291750
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,3990756
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,3291750
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,3990756
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,2,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,3696000
TP.Ho Chi Minh,30,1,2,1,1,1,1,0,1,0,1,1,2,1,1,1,4,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,4395006
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,0,1,1,2,1,1,1,4,1,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,3696000
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,0,1,1,2,1,1,1,4,1,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,4395006
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,0,1,1,2,1,1,1,4,1,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,5376756
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,0,1,1,2,1,1,1,4,1,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,5607756
TP.Ho Chi Minh,65,1,2,1,1,1,1,1,1,0,1,1,2,1,1,1,4,1,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,1,0,0,2,0,2,0,1,0,0,0,6762756
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3638250
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,4042500
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,4042500
TP.Ho Chi Minh,55,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4851000
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,4851000
TP.Ho Chi Minh,55,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,5659500
TP.Ho Chi Minh,55,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,5659500
TP.Ho Chi Minh,26,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1019170
TP.Ho Chi Minh,28,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1216918
TP.Ho Chi Minh,34,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1484047
TP.Ho Chi Minh,34,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1097526
TP.Ho Chi Minh,34,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1429880
TP.Ho Chi Minh,34,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1743756
TP.Ho Chi Minh,34,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1310488
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2,0,2,0,1,0,0,0,2496000
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,1,0,1,0,2,0,0,1,0,1,1,1,1,0,2,0,2,0,1,0,0,0,2988000
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,1,0,1,0,2,0,0,1,0,1,1,1,1,0,2,0,2,0,1,0,0,0,4282800
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2,0,2,0,1,0,0,0,2496000
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,1,0,1,1,2,0,1,1,0,1,1,1,0,0,2,0,2,0,1,0,0,0,2988000
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,2,0,2,0,1,0,0,0,4282800
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,1,0,1,1,2,0,1,1,0,1,1,1,0,0,2,0,2,0,1,0,0,0,2821710
TP.Ho Chi Minh,37,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,2,0,2,0,1,0,0,0,3313740
TP.Ho Chi Minh,74,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,1,1,2,0,1,1,0,0,1,1,0,0,2,0,2,0,1,0,0,0,4749694
TP.Ho Chi Minh,74,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1,0,1,1,2,0,1,1,0,0,1,1,0,0,2,0,2,0,1,0,0,0,2821710
TP.Ho Chi Minh,74,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1,0,1,1,2,0,1,1,0,0,1,1,0,0,2,0,2,0,1,0,0,0,3313740
TP.Ho Chi Minh,74,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1,0,1,1,2,0,1,1,0,0,1,1,0,0,2,0,2,0,1,0,0,0,3556290
